"ColNum","Head1","Head2","SubFile","Evo","Reformat","VarName","Linked","Header"
296,"What.is.the.level.of.the.patient's.proprioceptive.sense","Normal","Sensory",1,,,,"What.is.the.level.of.the.patient's.proprioceptive.sense_Normal"
297,"What.is.the.level.of.the.patient's.proprioceptive.sense","Exhibits.sensory.seeking.behaviors.(e.g..bumps.into.objects/wall.deliberately,.enjoys.wearing.tight-fitting.clothing)","Sensory",1,,,,"What.is.the.level.of.the.patient's.proprioceptive.sense_Exhibits.sensory.seeking.behaviors.(e.g..bumps.into.objects/wall.deliberately,.enjoys.wearing.tight-fitting.clothing)"
298,"What.is.the.level.of.the.patient's.proprioceptive.sense","Exhibits.difficulty.grading.movement.(misjudges.how.much.to.flex/extend.muscles.during.movement,.gross.or.fine)","Sensory",1,,,,"What.is.the.level.of.the.patient's.proprioceptive.sense_Exhibits.difficulty.grading.movement.(misjudges.how.much.to.flex/extend.muscles.during.movement,.gross.or.fine)"
299,"What.is.the.level.of.the.patient's.proprioceptive.sense","Unsure","Sensory",1,,,,"What.is.the.level.of.the.patient's.proprioceptive.sense_Unsure"
300,"What.is.the.level.of.the.patient's.response.to.oral.input?","Normal","Sensory",1,,,,"What.is.the.level.of.the.patient's.response.to.oral.input?_Normal"
301,"What.is.the.level.of.the.patient's.response.to.oral.input?","Hyper-sensitive.(e.g..prefers.bland.tasting.food.with.little.texture,.gags.or.chokes.easily,.has.problems.chewing.and.swallowing)","Sensory",1,,,,"What.is.the.level.of.the.patient's.response.to.oral.input?_Hyper-sensitive.(e.g..prefers.bland.tasting.food.with.little.texture,.gags.or.chokes.easily,.has.problems.chewing.and.swallowing)"
302,"What.is.the.level.of.the.patient's.response.to.oral.input?","Hypo-sensitive.(e.g..grinds.teeth,.frequently.chews.on.fingers,.clothes,.non-food.items;.prefers.intensely.flavored.foods)","Sensory",1,,,,"What.is.the.level.of.the.patient's.response.to.oral.input?_Hypo-sensitive.(e.g..grinds.teeth,.frequently.chews.on.fingers,.clothes,.non-food.items;.prefers.intensely.flavored.foods)"
303,"What.is.the.level.of.the.patient's.response.to.oral.input?","Mouthing/chewing.obsessively","Sensory",1,,,,"What.is.the.level.of.the.patient's.response.to.oral.input?_Mouthing/chewing.obsessively"
304,"What.is.the.level.of.the.patient's.response.to.oral.input?","Unsure","Sensory",1,,,,"What.is.the.level.of.the.patient's.response.to.oral.input?_Unsure"
305,"What.is.the.level.of.patient's.response.to.sound?",,"Sensory",1,,,,"What.is.the.level.of.patient's.response.to.sound?"
306,"What.is.the.level.of.the.patient's.response.to.environmental.temperature.variations?","Normal","Sensory",1,,,,"What.is.the.level.of.the.patient's.response.to.environmental.temperature.variations?_Normal"
307,"What.is.the.level.of.the.patient's.response.to.environmental.temperature.variations?","Always.cold","Sensory",1,,,,"What.is.the.level.of.the.patient's.response.to.environmental.temperature.variations?_Always.cold"
308,"What.is.the.level.of.the.patient's.response.to.environmental.temperature.variations?","Overheats.easily","Sensory",1,,,,"What.is.the.level.of.the.patient's.response.to.environmental.temperature.variations?_Overheats.easily"
309,"What.is.the.level.of.the.patient's.response.to.environmental.temperature.variations?","Does.not.perspire","Sensory",1,,,,"What.is.the.level.of.the.patient's.response.to.environmental.temperature.variations?_Does.not.perspire"
310,"What.is.the.level.of.the.patient's.response.to.environmental.temperature.variations?","Perspires.less.than.typical","Sensory",1,,,,"What.is.the.level.of.the.patient's.response.to.environmental.temperature.variations?_Perspires.less.than.typical"
311,"What.is.the.level.of.the.patient's.response.to.environmental.temperature.variations?","Unsure","Sensory",1,,,,"What.is.the.level.of.the.patient's.response.to.environmental.temperature.variations?_Unsure"
312,"What.is.the.level.of.the.patient's.response.to.environmental.temperature.variations?","Other","Sensory",1,,,,"What.is.the.level.of.the.patient's.response.to.environmental.temperature.variations?_Other"
313,"What.is.the.level.of.the.patient's.response.to.environmental.temperature.variations?","Other.Value","Sensory",1,,,,"What.is.the.level.of.the.patient's.response.to.environmental.temperature.variations?_Other.Value"
314,"What.is.the.patient's.pain.tolerance.level?",,"Sensory",1,,,,"What.is.the.patient's.pain.tolerance.level?"
315,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?","Acne","Puberty",,,,,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?_Acne"
316,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?","Mature.body.odor","Puberty",,,,,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?_Mature.body.odor"
317,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?","Growth.of.pubic.hair","Puberty",,,,,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?_Growth.of.pubic.hair"
318,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?","Growth.of.underarm.hair","Puberty",,,,,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?_Growth.of.underarm.hair"
319,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?","Rapid.height.growth.–.a.growth.spurt.","Puberty",,,,,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?_Rapid.height.growth.–.a.growth.spurt."
320,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?","Deepening.of.the.voice","Puberty",,,,,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?_Deepening.of.the.voice"
321,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?","Growth.of.chest.and.facial.hair","Puberty",,,,,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?_Growth.of.chest.and.facial.hair"
322,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?","Increase.in.the.size.of.the.testicles","Puberty",,,,,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?_Increase.in.the.size.of.the.testicles"
323,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?","Breast.development","Puberty",,,,,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?_Breast.development"
324,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?","First.period.(menstruation)","Puberty",,,,,"At.what.age.did.the.patient.show.the.following.signs.of.puberty?_First.period.(menstruation)"
325,"If.the.patient.has.reached.puberty,.has.he/she.had.any.of.the.following?","Precocious.puberty","Puberty",,,,,"If.the.patient.has.reached.puberty,.has.he/she.had.any.of.the.following?_Precocious.puberty"
326,"If.the.patient.has.reached.puberty,.has.he/she.had.any.of.the.following?","Problems.with.sex.hormones","Puberty",,,,,"If.the.patient.has.reached.puberty,.has.he/she.had.any.of.the.following?_Problems.with.sex.hormones"
327,"If.the.patient.has.reached.puberty,.has.he/she.had.any.of.the.following?","No","Puberty",,,,,"If.the.patient.has.reached.puberty,.has.he/she.had.any.of.the.following?_No"
328,"If.the.patient.has.reached.puberty,.has.he/she.had.any.of.the.following?","Unsure","Puberty",,,,,"If.the.patient.has.reached.puberty,.has.he/she.had.any.of.the.following?_Unsure"
329,"If.the.patient.has.reached.puberty,.has.he/she.had.any.of.the.following?","Not.applicable","Puberty",,,,,"If.the.patient.has.reached.puberty,.has.he/she.had.any.of.the.following?_Not.applicable"
330,"Is.the.patient's.menstrual.cycle.regular?",,"Puberty",1,,,,"Is.the.patient's.menstrual.cycle.regular?"
331,"Does.the.patient.take.birth.control.medication?",,"Puberty",1,,,,"Does.the.patient.take.birth.control.medication?"
332,"How.easy.was.the.survey.to.understand?",,"Survey Comments",,,,,"How.easy.was.the.survey.to.understand?"
333,"How.long.did.the.survey.take.to.complete?",,"Survey Comments",,,,,"How.long.did.the.survey.take.to.complete?"
334,"If.there.are.symptoms,.conditions.or.treatments.that.you.would.like.to.see.addressed.or.any.other.comments.you'd.like.to.make,.please.feel.free.",,"Survey Comments",,,,,"If.there.are.symptoms,.conditions.or.treatments.that.you.would.like.to.see.addressed.or.any.other.comments.you'd.like.to.make,.please.feel.free."
